index,link,name,user rating,Price (in Indian Rupees),Type,Dedicated Graphic Memory Capacity,Processor Brand,SSD,RAM (in GB),RAM Type,Expandable Memory,Operating System,Touchscreen,Screen Size (in inch),Weight (in kg),Refresh Rate,screen_resolution,company,Storage,Processor name,CPU_ranking,battery_backup,gpu name ,gpu_benchmark,ram_type_tokenized,gpu_processor tokenized
199,https://www.flipkart.com/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-windows-10-home-3515-thin-light-laptop/p/itm78ddc8a45615a?pid=COMGBUKJAKNUFPGX&lid=LSTCOMGBUKJAKNUFPGXWQTQIV&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_9_200&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.COMGBUKJAKNUFPGX.SEARCH&ssid=bpe9b2d4ulev10jk1653220661152,"dell inspiron ryzen 3 dual core 3250u - (8 gb/1 tb hdd/windows 10 home) inspiron 3515 thin and light laptop  (15.6 inch, platinum silver, 1.8 kg kg, with ms office)",3.5,52632,2,0,2,0,8,ddr4,1,1,0,15.6,1.8,60,1080,4,1000,amd ryzen 3 dual core,560,4.5,amd radeon,102,4,5
200,https://www.flipkart.com/hp-pentium-quad-core-8-gb-256-gb-ssd-windows-11-home-14s-dq3033tu-thin-light-laptop/p/itm360ba49c8e786?pid=COMGBH9JGTXR9H5J&lid=LSTCOMGBH9JGTXR9H5JKBP5WC&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_9_201&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.COMGBH9JGTXR9H5J.SEARCH&ssid=bpe9b2d4ulev10jk1653220661152,"hp pentium quad core - (8 gb/256 gb ssd/windows 11 home) 14s-dq3033tu thin and light laptop  (14 inch, jet black, 1.46 kg, with ms office)",4.1,33999,2,0,1,1,8,ddr4,0,1,0,14,1.46,60,720,2,256,intel pentium quad core,873,4.5,intel uhd,5.05,4,7
201,https://www.flipkart.com/asus-zenbook-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-ux325ea-kg512ws-thin-light-laptop/p/itm0583a4ea47148?pid=COMGBHPF2YGHQZHG&lid=LSTCOMGBHPF2YGHQZHGZWDIOG&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_9_202&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.COMGBHPF2YGHQZHG.SEARCH&ssid=bpe9b2d4ulev10jk1653220661152,"asus zenbook core i5 11th gen - (16 gb/512 gb ssd/windows 11 home) ux325ea-kg512ws thin and light laptop  (13.3 inch, pine grey, 1.14 kg, with ms office)",,79990,2,0,1,1,16,lpddr4,0,1,0,13.3,1.14,60,1080,1,512,intel core i5 11th gen,108,4.5,iris xe,17.5,5,4
202,https://www.flipkart.com/asus-zenbook-core-i7-11th-gen-16-gb-512-gb-ssd-windows-11-home-ux325ea-kg722ws-thin-light-laptop/p/itm2ed1db95bdafc?pid=COMGBHPFQTHDGZTA&lid=LSTCOMGBHPFQTHDGZTAUGOW1S&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_9_203&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.COMGBHPFQTHDGZTA.SEARCH&ssid=bpe9b2d4ulev10jk1653220661152,"asus zenbook core i7 11th gen - (16 gb/512 gb ssd/windows 11 home) ux325ea-kg722ws thin and light laptop  (13.3 inch, pine grey, 1.14 kg, with ms office)",,89990,2,0,1,1,16,lpddr4x,0,1,0,13.3,1.14,60,1080,1,512,intel core i7 11th gen,61,4.5,iris xe,17.5,6,4
203,https://www.flipkart.com/asus-zenbook-14-flip-ryzen-7-octa-core-5800h-16-gb-1-tb-ssd-windows-11-home-un5401qa-kn701ws-thin-light-laptop/p/itm77e4bad5723e9?pid=COMGBSGJQXCS9ASZ&lid=LSTCOMGBSGJQXCS9ASZ42WS2A&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_9_204&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.COMGBSGJQXCS9ASZ.SEARCH&ssid=bpe9b2d4ulev10jk1653220661152,"asus zenbook 14 flip ryzen 7 octa core 5800h - (16 gb/1 tb ssd/windows 11 home) un5401qa-kn701ws thin and light laptop  (14 inch, jade black, 1.40 kg, with ms office)",,114900,2,0,2,1,16,lpddr4x,0,1,1,14,1.4,60,1440,1,1000,amd ryzen 7 octa core,64,4.5,amd radeon,102,6,5
204,https://www.flipkart.com/dell-vostro-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-3400-thin-light-laptop/p/itmdbe71fb69fada?pid=COMGBUKJRGHNGGZE&lid=LSTCOMGBUKJRGHNGGZEJ9QOYM&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_9_205&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.COMGBUKJRGHNGGZE.SEARCH&ssid=bpe9b2d4ulev10jk1653220661152,"dell vostro core i3 11th gen - (8 gb/256 gb ssd/windows 10 home) vostro 3400 thin and light laptop  (14 inch, dune, 1.59 kgs, with ms office)",,41999,2,0,1,1,8,ddr4,1,1,0,14,1.59,60,1080,4,256,intel core i3 11th gen,362,4.5,intel uhd,5.05,4,7
205,https://www.flipkart.com/hp-ryzen-5-hexa-core-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-nvidia-victus-16-e0075ax-gaming-laptop/p/itm7460f08269140?pid=COMGBVZXFTB2PYFE&lid=LSTCOMGBVZXFTB2PYFEBT4LDF&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_9_206&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.COMGBVZXFTB2PYFE.SEARCH&ssid=bpe9b2d4ulev10jk1653220661152,"hp ryzen 5 hexa core - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx nvidia) victus 16-e0075ax gaming laptop  (16.1 inch, black, with ms office)",,68100,1,4,2,1,8,ddr4,0,1,0,16.1,2.035517241,60,1080,2,512,amd ryzen 5 hexa core,87,4,nvidia geforce gtx,70.9,4,23
206,https://www.flipkart.com/acer-extensa-15-pentium-quad-core-4-gb-1-tb-hdd-windows-11-home-ex215-31-laptop/p/itm219d1960f0ebb?pid=COMGBNUHFHHMGP6Q&lid=LSTCOMGBNUHFHHMGP6Q0MMLFG&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_9_207&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.COMGBNUHFHHMGP6Q.SEARCH&ssid=bpe9b2d4ulev10jk1653220661152,"acer extensa 15 pentium quad core - (4 gb/1 tb hdd/windows 11 home) ex215-31 laptop  (15.6 inch, black, 1.9 kg)",2.9,26990,4,0,1,0,4,ddr4,0,1,0,15.6,1.9,60,1080,8,1000,intel pentium quad core,873,4.5,intel uhd 605,2.13,4,24
207,https://www.flipkart.com/acer-extensa-15-core-i3-11th-gen-4-gb-256-gb-ssd-windows-11-home-ex215-54-thin-light-laptop/p/itm346704bf9dec8?pid=COMGBNUHXGMSQDZR&lid=LSTCOMGBNUHXGMSQDZRLKNBYR&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_9_208&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.COMGBNUHXGMSQDZR.SEARCH&ssid=bpe9b2d4ulev10jk1653220661152,"acer extensa 15 core i3 11th gen - (4 gb/256 gb ssd/windows 11 home) ex215-54 thin and light laptop  (15.6 inch, charcoal black, 1.7 kg)",4.6,32990,2,0,1,1,4,ddr4,0,1,0,15.6,1.7,60,1080,8,256,intel core i3 11th gen,362,4.5,intel uhd,5.05,4,7
208,https://www.flipkart.com/acer-aspire-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-a315-58-notebook/p/itm9828feade766f?pid=COMGBNUHTWZKVHNF&lid=LSTCOMGBNUHTWZKVHNF3QTSLV&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_9_209&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.COMGBNUHTWZKVHNF.SEARCH&ssid=bpe9b2d4ulev10jk1653220661152,"acer aspire 3 core i3 11th gen - (8 gb/512 gb ssd/windows 11 home) a315-58 notebook  (15.6 inch, pure silver, 1.7 kg, with ms office)",,38990,2,0,1,1,8,ddr4,0,1,0,15.6,1.7,60,1080,8,512,intel core i3 11th gen,362,4.5,intel uhd,5.05,4,7
209,https://www.flipkart.com/hp-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-victus-16-d0003tx-laptop/p/itmaf4dbeedbe629?pid=COMGBTHGH6N8V9EE&lid=LSTCOMGBTHGH6N8V9EEGAOT2L&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_9_210&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.COMGBTHGH6N8V9EE.SEARCH&ssid=bpe9b2d4ulev10jk1653220661152,"hp core i5 11th gen - (8 gb/512 gb ssd/windows 10 home/4 gb graphics) victus 16-d0003tx laptop  (16.1 inch, black, blue)",,82000,4,4,1,1,8,ddr4,0,1,0,16.1,0.9974375,60,1080,2,512,intel core i5 11th gen,108,4.5,nvidia geforce rtx,132,4,25
210,https://www.flipkart.com/acer-aspire-3-core-i5-11th-gen-8-gb-1-tb-hdd-windows-11-home-a315-58-notebook/p/itm51d419b7c142f?pid=COMGBNUH3C3TEWAT&lid=LSTCOMGBNUH3C3TEWATLPVXXN&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_9_211&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.COMGBNUH3C3TEWAT.SEARCH&ssid=bpe9b2d4ulev10jk1653220661152,"acer aspire 3 core i5 11th gen - (8 gb/1 tb hdd/windows 11 home) a315-58 notebook  (15.6 inch, pure silver, 1.7 kg)",,48990,2,0,1,0,8,ddr4,0,1,0,15.6,1.7,60,1080,8,1000,intel core i5 11th gen,108,4.5,iris xe,17.5,4,4
211,https://www.flipkart.com/acer-aspire-3-dual-core-3020e-4-gb-256-gb-ssd-windows-11-home-a314-22-laptop/p/itm07e718a865608?pid=COMGBNUMF8CDJZFH&lid=LSTCOMGBNUMF8CDJZFHVNFSHE&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_9_212&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.COMGBNUMF8CDJZFH.SEARCH&ssid=bpe9b2d4ulev10jk1653220661152,"acer aspire 3 dual core 3020e - (4 gb/256 gb ssd/windows 11 home) a314-22 laptop  (14 inch, charcoal black, 1.9 kg)",3.9,24990,4,0,2,1,4,ddr4,0,1,0,14,1.9,60,720,8,256,amd dual core,560,4.5,amd radeon,102,4,5
212,https://www.flipkart.com/lenovo-ideapad-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-5-15itl05-thin-light-laptop/p/itm8ac843a4857ec?pid=COMGAM8DB9BESKN2&lid=LSTCOMGAM8DB9BESKN2QOWQHV&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_9_213&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.COMGAM8DB9BESKN2.SEARCH&ssid=bpe9b2d4ulev10jk1653220661152,"lenovo ideapad core i5 11th gen - (16 gb/512 gb ssd/windows 11 home) ideapad 5 15itl05 thin and light laptop  (15.6 inch, graphite grey, 1.66 kg, with ms office)",5,62990,2,0,1,1,16,ddr4,0,1,0,15.6,1.66,60,1080,3,512,intel core i5 11th gen,108,4.5,iris xe,17.5,4,4
213,https://www.flipkart.com/lenovo-ideapad-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-15itl05-thin-light-laptop/p/itm3dae3432b94be?pid=COMGBNFUTNYFZRJQ&lid=LSTCOMGBNFUTNYFZRJQEVXKZI&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_9_214&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.COMGBNFUTNYFZRJQ.SEARCH&ssid=bpe9b2d4ulev10jk1653220661152,"lenovo ideapad core i3 11th gen - (8 gb/512 gb ssd/windows 11 home) 15itl05 thin and light laptop  (15.6 inch, platinum grey, 1.7 kg, with ms office)",3.7,40990,2,0,1,1,8,ddr4,1,1,0,15.6,1.7,60,1080,3,512,intel core i3 11th gen,362,4.5,intel uhd,5.05,4,7
214,https://www.flipkart.com/lenovo-ideapad-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-15iml05-thin-light-laptop/p/itmedd0dd3589a3e?pid=COMGBNFUYZQPHRQ8&lid=LSTCOMGBNFUYZQPHRQ8FWMXX6&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_9_215&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.COMGBNFUYZQPHRQ8.SEARCH&ssid=bpe9b2d4ulev10jk1653220661152,"lenovo ideapad core i5 10th gen - (8 gb/512 gb ssd/windows 11 home) 15iml05 thin and light laptop  (15.6 inch, platinum grey, 1.7 kg kg, with ms office)",4.5,45799,2,0,1,1,8,ddr4,1,1,0,15.6,1.7,60,1080,3,512,intel core i5 10th gen,187,4.5,intel uhd,5.05,4,7
215,https://www.flipkart.com/lenovo-ideapad-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-14itl6-thin-light-laptop/p/itma1aa11cda1a5e?pid=COMGBNFU94WHAW2W&lid=LSTCOMGBNFU94WHAW2WGBZH81&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_9_216&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.COMGBNFU94WHAW2W.SEARCH&ssid=bpe9b2d4ulev10jk1653220661152,"lenovo ideapad core i5 11th gen - (8 gb/512 gb ssd/windows 11 home) 14itl6 thin and light laptop  (14 inch, arctic grey, dual array microphone kg, with ms office)",3.3,50990,2,0,1,1,8,ddr4,0,1,0,14,1.500672348,60,1080,3,512,intel core i5 11th gen,108,4.5,iris xe,17.5,4,4
216,https://www.flipkart.com/asus-vivobook-ultra-k14-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itmeb06211e3560a?pid=COMGBRNJGZJMHDQB&lid=LSTCOMGBRNJGZJMHDQBFSX6V5&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_10_217&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=c2344452-7bd2-47b7-8bd9-d3ca1472c6b0.COMGBRNJGZJMHDQB.SEARCH&ssid=w5uspv2pbiw8opog1653220752569,"asus vivobook ultra k14 core i3 11th gen - (8 gb/512 gb ssd/windows 11 home) k14 thin and light laptop  (14.1 inch, transparent silver, 1.4 kg, with ms office)",4.3,44490,2,0,1,1,8,ddr4,0,1,0,14.1,1.4,60,1080,1,512,intel core i3 11th gen,362,4.5,intel uhd,5.05,4,7
217,https://www.flipkart.com/asus-vivobook-15-celeron-dual-core-4-gb-1-tb-hdd-windows-11-home-x515ma-br001wx515ma-laptop/p/itm4129d5f2184d9?pid=COMGBRKKHT4YZWJF&lid=LSTCOMGBRKKHT4YZWJFBCRQCM&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_10_218&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=c2344452-7bd2-47b7-8bd9-d3ca1472c6b0.COMGBRKKHT4YZWJF.SEARCH&ssid=w5uspv2pbiw8opog1653220752569,"asus vivobook 15 celeron dual core - (4 gb/1 tb hdd/windows 11 home) x515ma-br001wx515ma laptop  (15.6 inch, transparent silver, 1.8 kg)",2,28290,4,0,1,0,4,ddr4,0,1,0,15.6,1.8,60,720,1,1000,intel celeron dual core,745,4.5,intel uhd 600,1.53,4,14
218,https://www.flipkart.com/lenovo-ideapad-5-ryzen-7-octa-core-5800u-16-gb-1-tb-ssd-windows-11-home-pro-14acn6-thin-light-laptop/p/itm860fe3cc62b43?pid=COMGAM8DJR4W4HFG&lid=LSTCOMGAM8DJR4W4HFGTGOPA8&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_10_219&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=c2344452-7bd2-47b7-8bd9-d3ca1472c6b0.COMGAM8DJR4W4HFG.SEARCH&ssid=w5uspv2pbiw8opog1653220752569,"lenovo ideapad 5 ryzen 7 octa core 5800u - (16 gb/1 tb ssd/windows 11 home) ideapad 5 pro 14acn6 thin and light laptop  (14 inch, storm grey, 1.38 kg, with ms office)",,72998,2,0,2,1,16,ddr4,0,1,0,14,1.38,60,1080,3,1000,amd ryzen 7 octa core,64,4.5,amd radeon,102,4,5
219,https://www.flipkart.com/lenovo-ideapad-5-14itl05-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-laptop/p/itm4d0800186ac9a?pid=COMGBPF4Z9EZDZMR&lid=LSTCOMGBPF4Z9EZDZMRVYLO32&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_10_220&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=c2344452-7bd2-47b7-8bd9-d3ca1472c6b0.COMGBPF4Z9EZDZMR.SEARCH&ssid=w5uspv2pbiw8opog1653220752569,"lenovo ideapad 5 14itl05 core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) 14itl05 laptop  (14 inch, graphite grey, with ms office)",,59999,4,0,1,1,8,ddr4,0,1,0,14,0.9974375,60,1080,3,512,intel core i5 11th gen,108,4.5,intel iris xe,17.5,4,8
220,https://www.flipkart.com/msi-katana-gf66-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-11uc-478in-gaming-laptop/p/itm43e0d9674031c?pid=COMGBQFHZQ3UCBWY&lid=LSTCOMGBQFHZQ3UCBWYN9LFPO&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_10_221&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=c2344452-7bd2-47b7-8bd9-d3ca1472c6b0.COMGBQFHZQ3UCBWY.SEARCH&ssid=w5uspv2pbiw8opog1653220752569,"msi katana gf66 core i5 11th gen - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce rtx 3050/144 hz) katana gf66 11uc-478in gaming laptop  (15.6 inches, black, 2.25 kg)",,74990,1,4,1,1,8,ddr4,1,1,0,15.6,2.25,1,1080,5,512,intel core i5 11th gen,108,4,nvidia geforce rtx 3050,72.6,4,2
221,https://www.flipkart.com/msi-modern-14-ryzen-5-hexa-core-5500u-5th-gen-8-gb-256-gb-ssd-windows-10-home-b5m-thin-light-laptop/p/itm804706c2db99b?pid=COMGBQBRMHTAYDGG&lid=LSTCOMGBQBRMHTAYDGGWYEMMV&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_10_222&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=c2344452-7bd2-47b7-8bd9-d3ca1472c6b0.COMGBQBRMHTAYDGG.SEARCH&ssid=w5uspv2pbiw8opog1653220752569,"msi modern 14 ryzen 5 hexa core ryzen 5 5500u 5th gen - (8 gb/256 gb ssd/windows 10 home) modern 14 b5m thin and light laptop  (14 inch, carbon gray, 1.3 kg)",,49990,2,0,2,1,8,ddr4,0,1,0,14,1.3,6,1080,5,256,amd ryzen 5 hexa core 5th gen,87,4.5,amd radeon,102,4,5
222,https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15s-fq2626tu-thin-light-laptop/p/itmb6caa4658ef88?pid=COMGBH9JHSDZJV9R&lid=LSTCOMGBH9JHSDZJV9RDOF6L6&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_10_223&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=c2344452-7bd2-47b7-8bd9-d3ca1472c6b0.COMGBH9JHSDZJV9R.SEARCH&ssid=w5uspv2pbiw8opog1653220752569,"hp core i3 11th gen - (8 gb/256 gb ssd/windows 11 home) 15s-fq2626tu thin and light laptop  (15.6 inch, jet black, 1.69 kg, with ms office)",3.3,39999,2,0,1,1,8,ddr4,0,1,0,15.6,1.69,60,1080,2,256,intel core i3 11th gen,362,4.5,intel uhd,5.05,4,7
223,https://www.flipkart.com/dell-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3060-165-hz-g15-5515-gaming-laptop/p/itm95e6acffae149?pid=COMGBHZBMTQDSGEH&lid=LSTCOMGBHZBMTQDSGEHZP9MQO&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_10_224&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=c2344452-7bd2-47b7-8bd9-d3ca1472c6b0.COMGBHZBMTQDSGEH.SEARCH&ssid=w5uspv2pbiw8opog1653220752569,"dell ryzen 7 octa core 5800h - (16 gb/512 gb ssd/windows 11 home/6 gb graphics/nvidia geforce rtx 3060/165 hz) g15-5515 gaming laptop  (15.6 inch, phantom grey with speckles, 2.57 kg, with ms office)",3.7,114990,1,6,2,1,16,ddr4,1,1,0,15.6,2.57,1,1080,4,512,amd ryzen 7 octa core,64,4,nvidia geforce rtx 3060,132,4,12
224,https://www.flipkart.com/dell-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-ti-120-hz-g15-5511-gaming-laptop/p/itmfc8ea0f8410d8?pid=COMGBHZBVM8VHP2V&lid=LSTCOMGBHZBVM8VHP2VD7M6CL&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_10_225&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=c2344452-7bd2-47b7-8bd9-d3ca1472c6b0.COMGBHZBVM8VHP2V.SEARCH&ssid=w5uspv2pbiw8opog1653220752569,"dell core i5 11th gen - (16 gb/512 gb ssd/windows 11 home/4 gb graphics/nvidia geforce rtx 3050 ti/120 hz) g15-5511 gaming laptop  (15.6 inch, dark shadow grey, 2.65 kg, with ms office)",,85990,1,4,1,1,16,ddr4,1,1,0,15.6,2.65,1,1080,4,512,intel core i5 11th gen,108,4,nvidia geforce rtx 3050 ti,59,4,10
225,https://www.flipkart.com/dell-core-i7-11th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-ti-g15-5511-gaming-laptop/p/itm92d5dd5847b38?pid=COMGBHZBHNRMFBQT&lid=LSTCOMGBHZBHNRMFBQTX8NUWQ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_10_226&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=c2344452-7bd2-47b7-8bd9-d3ca1472c6b0.COMGBHZBHNRMFBQT.SEARCH&ssid=w5uspv2pbiw8opog1653220752569,"dell core i7 11th gen - (16 gb/512 gb ssd/windows 11 home/4 gb graphics/nvidia geforce rtx 3050 ti) g15-5511 gaming laptop  (15.6 inch, dark shadow grey, 2.65 kg, with ms office)",,99990,1,4,1,1,16,ddr4,1,1,0,15.6,2.65,60,1080,4,512,intel core i7 11th gen,61,4,nvidia geforce rtx 3050 ti,59,4,10
226,https://www.flipkart.com/msi-katana-gf66-core-i7-11th-gen-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050ti-144-hz-11ud-476in-gaming-laptop/p/itm6b654ea237516?pid=COMGBN2GWJMTWMQD&lid=LSTCOMGBN2GWJMTWMQDIN5T84&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_10_227&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=c2344452-7bd2-47b7-8bd9-d3ca1472c6b0.COMGBN2GWJMTWMQD.SEARCH&ssid=w5uspv2pbiw8opog1653220752569,"msi katana gf66 core i7 11th gen - (16 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce rtx 3050ti/144 hz) gf66 11ud- 476in gaming laptop  (15.6 inches, black, 2.25 kg)",,94990,1,4,1,1,16,ddr4,0,1,0,15.6,2.25,1,1080,5,512,intel core i7 11th gen,61,4,nvidia geforce rtx 3050 ti,59,4,10
